id;id_no;rev_bis;name_en;name_fr;short_description_en;short_description_fr;justification_en;justification_fr;date_inscribed;secondary_dates;danger;date_end;danger_list;longitude;latitude;area_hectares;C1;C2;C3;C4;C5;C6;N7;N8;N9;N10;criteria_txt;category;category_short;states_name_en;states_name_fr;continent_name_en;continent_name_fr;iso_code;udnp_code;transboundary;coordonnees;multiple;id_multiple;name_multiple
7178;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;24.2166666667;47.5333333333;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;47.5333333333,24.2166666667;1;1133-052;"Groșii Țibleșului – Preluci (Romania)"
7179;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;22.05;45.1166666667;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;45.1166666667,22.05;1;1133-053;"Izvoarele Nerei (Romania)"
7180;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;24.061;47.635;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;47.635,24.061;1;1133-054;"Strimbu Băiuț (Romania)"
7181;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;14.769;45.542;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;45.542,14.769;1;1133-055;"Krokar (Slovenia)"
7182;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;14.45;45.5833333333;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;45.5833333333,14.45;1;1133-056;"Snežnik-Ždrocle (Slovenia)"
7183;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;-3.388;41.245;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;41.245,-3.388;1;1133-057;"Hayedos de Ayllon – Tejera Negra (Spain)"
7184;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;-3.499;41.11;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;41.11,-3.499;1;1133-058;"Hayedos de Ayllon – Montejo (Spain)"
7185;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;-1.114;43.005;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;43.005,-1.114;1;1133-059;"Hayedos de Navarra – Lizardoia (Spain)"
7186;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;-0.818;42.912;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;42.912,-0.818;1;1133-060;"Hayedos de Navarra – Aztaparreta (Spain)"
7187;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;-4.9833333333;43.1666666667;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;43.1666666667,-4.9833333333;1;1133-061;"Hayedos de Picos de Europa – Cuesta Fria (Spain)"
7188;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;-4.889;43.171;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;43.171,-4.889;1;1133-062;"Hayedos de Picos de Europa – Canal de Asotin (Spain)"
7189;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;24.296;48.475;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;48.475,24.296;1;1133-063;"Gorgany (Ukraine)"
7190;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;23.647;49.958;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;49.958,23.647;1;1133-064;"Roztochya (Ukraine)"
7191;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;26.244;49.175;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;49.175,26.244;1;1133-065;"Satanіvska Dacha (Ukraine)"
7192;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;23.773;48.488;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;48.488,23.773;1;1133-066;"Synevyr – Darvaika (Ukraine)"
7193;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;23.702;48.378;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;48.378,23.702;1;1133-067;"Synevyr – Kvasovets (Ukraine)"
7194;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;23.785;48.446;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;48.446,23.785;1;1133-068;"Synevyr – Strymba (Ukraine)"
7195;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;23.65;48.35;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;48.35,23.65;1;1133-069;"Synevyr – Vilshany (Ukraine)"
7196;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;23.094;48.454;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;48.454,23.094;1;1133-070;"Zacharovanyi Krai – Irshavka (Ukraine)"
7197;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;23.172;48.421;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;48.421,23.172;1;1133-071;"Zacharovanyi Krai – Velykyi Dil (Ukraine)"
7198;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;17.282;44.146;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;44.146,17.282;1;1133-072;"Prašuma Janj (Bosnia and Herzegovina)"
7199;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;7.4;47.2166666667;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;47.2166666667,7.4;1;1133-073;"Forêt de la Bettlachstock (Switzerland)"
7200;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;8.65;46.25;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;46.25,8.65;1;1133-074;"Valli di Lodano, Busai and Soladino Forest Reserves (Switzerland)"
7201;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;15.16;50.86;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;50.86,15.16;1;1133-075;"Jizera Mountains (Czechia)"
7202;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;6.001;44.633;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;44.633,6.001;1;1133-076;"Chapitre (France)"
7203;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;6.9333333333;47.9666666667;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;47.9666666667,6.9333333333;1;1133-077;"Grand Ventron (France)"
7204;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;3.032;42.48;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;42.48,3.032;1;1133-078;"Massane (France)"
7205;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;15.981;41.807;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;41.807,15.981;1;1133-079;"Falascone (Foresta Umbra) (Italy)"
7206;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;16.027;41.839;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;41.839,16.027;1;1133-080;"Pavari-Sfilzi (Foresta Umbra) (Italy)"
7207;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;16.105;39.908;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;39.908,16.105;1;1133-081;"Cozzo Ferriero (Pollino National Park) (Italy)"
7208;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;16.197;39.897;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;39.897,16.197;1;1133-082;"Pollinello (Pollino National Park) (Italy)"
7209;1133;;"Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe";"Forêts primaires et anciennes de hêtres des Carpates et d’autres régions d’Europe";;;;;2007;;;;;15.961;38.132;98124.96;;;;;;;;;;;;;;"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine";"Albanie,Allemagne,Autriche,Belgique,Bosnie-Herzégovine,Bulgarie,Croatie,Espagne,France,Italie,Macédoine du Nord,Pologne,Roumanie,Slovaquie,Slovénie,Suisse,Tchéquie,Ukraine";;;;;;38.132,15.961;1;1133-083;"Valle Infernale (Italy)"
